id,date,some_number
1999,c4c3c7419e0ea0c4cd1f65082f778d0a130c1fe9f699f12a851ae38abd84fc7a,41
2273,77ec2fcd3dca71069efa70e32038fd58c97a4eee211ab57ab8347f9551807eff,10
2326,2d0193068fcaf7fcf127ec17370d8e2f485c0fc888ee41ab869d07a6b838803b,15
2326,2248d332c11aa6e37c97a693ff7ee8bc4c283c99341bdc90b38aab25f2807706,22
2273,27abc1e3787a0e3fb85235ae1f596bb3a1c040e6d49b37e439f6de4aaab05792,20
72,9f9984caca8370633ea04a837d322bead0a2b30ca5b62f39e1468628925ec01b,6
2273,77ec2fcd3dca71069efa70e32038fd58c97a4eee211ab57ab8347f9551807eff,20
2326,f35e343e8900edfa943d358832b6938d66318b1e99dd25354963a1341e45701f,15
1773,09a2dc3e2cbd6f46171a49672ce9645a675bf91b8f975a0b22115534a299c58e,19
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,9
2319,f27c07bb75654587fc367932bff66c3a8c7f38a24fe2a3572b6f4d43d1f026d7,0
1966,58fd8ec724a1fb8241f99ef525860c50d50e4d86cdffab160b16aefa9ef13b65,4
2319,a321f88d99a060d0d373bdcb77269433e7cc7309f24fb0c78d7c0713003e0062,3
2326,1b27520b8d22b7ca29168a1432e6bcd5182dc5f32467a04858ab222f0fd1f798,15
1529,a9298dfaee36bd513acf1d2d74c511d56922c31a641bef4cd072c0fa67162fd2,15
2319,a6454a54c0308c51c76e6e7c1fc5becb18bf2dece2b7c2c66d4bfad64de3bfd3,3
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,144
2273,77ec2fcd3dca71069efa70e32038fd58c97a4eee211ab57ab8347f9551807eff,3
2326,6f5546b4f5ad73cc169115060fd95e99702263e6140f0c8ee7c7abd78c21669b,15
380,598e90ed3b1a3c5bed4a6d66e089e59ee02f36cf6dd55e787fd83ed568c7d345,22
2326,2d0193068fcaf7fcf127ec17370d8e2f485c0fc888ee41ab869d07a6b838803b,0
2319,3893c7e0bd495d5d3410a02895d150396c33a19ff32a7122508b065762f45b9c,0
1966,79a721318353b7cb2f106b82099e71dad175c7c0aa92c14d1d52880054fa0b08,4
2364,ebd3ec66213dfc38c571ef506768e183c828d8f3869ff6fe885d93331f57c144,72
1572,001a1a4fd53135af9774ad850a1ea0fa0f8cd3807b7c33ca30963acf42862482,17
953,ba9d679e5337a8055c18db30aa0c0785f77d1f73c97b47b0dfe1afce5ad00fd4,0
1916,a1cee9c30962e86bf5b7dad81721448afd66c257ed8b11836d47e691e2ce8c35,27
2319,2fe2a034e829a3828da3d54ac5956095a50bce076617102b90087516b0f68ba7,3
2326,a2a1ddc3bae57a2f1639fd945babc69c2c78434e98fca20985a0c0e1bd6b68e2,92
2326,7ee5ee0a2b386f0c9a2ba25d08d742e11b595fb8d6655997d6814ce33b9b03f7,15
2319,5c86835ae9096d382dd7e87d54bec8e0b26b16f7c9eb1c64f5b02c74663f9a37,3
1916,0cd651d37da3ba65ca86e0a27068b512a36fd8225cbc677fae00e6cdd42f079e,3
1585,163ee5bf44d466084f18b53c29b25cfd310b48d227b64c058d29781a345a2f33,9
380,f1bc790e65435fe915a038d7a2255e076d0a564cb43c7650b9f603251121d08b,3
2273,ab26fc9bf021a4dc034079101c4e7476b0a94c7f3459c11fdb661769f32346d3,3
1585,37d8e7a3cbc42cd0f685009d4f79751be1c2b195d02155c65d979441e0dc2637,4
1585,47573201f205a6f6757b5617d587f847baf5547b3a58caa31b6052f4a03e5fdf,24
2326,4962a6338e8e20f44ed0a1067c10b5e2f46c5e5efc4b03cb7db6f6811eb07329,15
1916,00ccd4b30ca2829c30f2b408836ef452ace2644bdaf3900c859a9d2928563c9c,0
1913,48e8cfd937111b3fdb73354cc20802da0472ab24ef944b355c337c70b60e7cdd,9
2319,adcd90e54bd60cfcb4c3157438bb6f83dadc89c2d4ae6b57e499526c8a9e7bf5,0
2319,4bb94cbf28e5b2496b59035c8fa6dcdbad485b90d6205bfc8a73a613cc8d545e,3
2326,f35e343e8900edfa943d358832b6938d66318b1e99dd25354963a1341e45701f,15
2326,5768721e5d9a1823b80f5405d03cc482ba3da1ef1d33ba94f407caa005225f76,17
2326,1b27520b8d22b7ca29168a1432e6bcd5182dc5f32467a04858ab222f0fd1f798,15
1773,f625a83946962d09922ebfe03e251f520dd4280f170f15a9d3f5efa05daeff05,27
2326,95698cc1ddb553f96968612133271d383447122168177553b88d2b55549c9d81,15
2364,da5268442d803e0985d6630270623d8258333227a4e0325a0ea7e81ea4ef9c5b,169
1916,deb181ac540e60e2a54aa278b9d0b6f71a7c4024a518c35d52c90f2d589a080e,62
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,335
2319,7a5fa8f7b5f97c05ae155bb30bdbef860e0074cf7200099a19aa5f2ef3066622,0
2273,27abc1e3787a0e3fb85235ae1f596bb3a1c040e6d49b37e439f6de4aaab05792,20
2326,03abbf9ecf0f0dd5f32cf28d0a6df755be47d7a7be1f96e9f08d686c00be4af2,15
2326,c78b7fa671425a6b29e2de1f0df694e143ff87334d1dd3e4d469d0ee3d3a799f,15
1916,8ceea5a63bd726446dff4910ecd6fff3f33c5be7e0440ec1440962a73eeb99b4,0
1916,97ce2f10ad641a0f8549e7a1f1d42361eac649e496e84b402659512440c6c3a6,24
2319,1330bdb3b5a113cf52f34a17a8b36412a88202b9d1d1a27ebedccd71cc0a1541,0
1999,0ff70ddb5805d61a1d3f048fc1d1c83e59055bf2d03f5610ed7d1211cc1d7221,22
2273,822bee14b8a857b35895dd3dbb79b98a0d4e94ff7b1f21ccda39332e7d791080,68
1916,7de374be32f5161b2a348cade97bcad155e22fdba6a1d60fe00dc8660172716a,24
2326,a92be9b394cfb2d1f73eb122d572126bd600cb34fe81f1bcb1b8ca1d95c11616,15
1802,171bc29579edd51af6259b8734be1b7e7825d0de51a045df1bb6312b61e7188e,27
2273,f1440adebed7659c9fabbe92b048652e56a45a6765012dba0a2ba0e98cf2c6a6,22
2319,8ca8317bf2299ca9b6b1fc2ea71eef824b551a4dcdd1384a33b327bb638cc4e4,0
1916,7d45078b09d4efcdf94ef0b14ca6e0d58312ea9a296ae3b95df92f2f843c34c8,0
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,414
2319,fccfc27330d6ebea3d46bd431caba888b5a16f30739e39c2744e38aa8d68294a,0
2319,2fe2a034e829a3828da3d54ac5956095a50bce076617102b90087516b0f68ba7,0
2319,8ea5db992fc894c51d646b8c5dd0e6359a52b1903a6d4788b63de2768eb7a2bb,3
2326,a78af474a6f92832941ca7af13e97a4db152e69ab66fcd9ace0453f5d94142b4,15
2326,6f5546b4f5ad73cc169115060fd95e99702263e6140f0c8ee7c7abd78c21669b,17
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,27
2319,3893c7e0bd495d5d3410a02895d150396c33a19ff32a7122508b065762f45b9c,0
2195,6be32b35bf94dd13aff6d8bdbc7176c10720468b1002d5cd0c59f540f2455d87,294
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,149
2319,3271831ae7723f7617f85e921b632fd78071f078086afce69e7e89c0e103e4a4,0
1585,163ee5bf44d466084f18b53c29b25cfd310b48d227b64c058d29781a345a2f33,9
2326,d5c949aa6c7ebf56dda9c1ebbfa2fc9fd3e1fde2e787f91f46a891a6a649ca63,11
1572,02f014c4b76ea8b9cfee2acd7a157b6fd02574059819253e6f3f2895f344bc4b,15
1908,1f0fc9f9c9a602981379a82698011a40d58b2d85e46b323f11c874aabf846ded,72
2326,95698cc1ddb553f96968612133271d383447122168177553b88d2b55549c9d81,15
1805,2ef10b8e05077e433cc3d030a8e5b7537a0dca20437cf5f74bfa2841091a72a2,447
2273,c6b7dcca93b43b5cb96142d17f7739f2fe8fdecc1ba758db05f5bb6b641460de,3
2326,70f79bfa6987c245e21b716dbbcfc13de7780f4b268f0d765251c9f227ae5623,15
380,f1bc790e65435fe915a038d7a2255e076d0a564cb43c7650b9f603251121d08b,254
2273,d7a793214c7b5b7b27aa4f4e8bc332f13b12708ad5d50d8ee1a7bcbedf038a58,3
2326,03abbf9ecf0f0dd5f32cf28d0a6df755be47d7a7be1f96e9f08d686c00be4af2,15
2273,d7a793214c7b5b7b27aa4f4e8bc332f13b12708ad5d50d8ee1a7bcbedf038a58,10
2319,d8615df762fa5b354693b745695a0ea7bbc0836ee80e0454302f297e36ed5742,3
1908,4b2391be1ca3946c504364d1aefd458cea800ddecfd856247afa4cc92e59fc8b,9
2319,5c86835ae9096d382dd7e87d54bec8e0b26b16f7c9eb1c64f5b02c74663f9a37,16
1585,47573201f205a6f6757b5617d587f847baf5547b3a58caa31b6052f4a03e5fdf,24
2273,390fe0c8817ebbfb51c7caf4afc95908394622c527d81f793adb5f4903cec530,20
2326,1b27520b8d22b7ca29168a1432e6bcd5182dc5f32467a04858ab222f0fd1f798,15
2273,c6b7dcca93b43b5cb96142d17f7739f2fe8fdecc1ba758db05f5bb6b641460de,3
2326,4962a6338e8e20f44ed0a1067c10b5e2f46c5e5efc4b03cb7db6f6811eb07329,15
2097,e5746aa4712c3747ea5d00f5d4b39db1a6c81cb1b46ad354cb7c8b84c88e5c94,10
2319,9270ac19c7064eb8de81a53f49d7c4e44dbd5c574b87e64f9017bbfbf6aec78f,3
2273,390fe0c8817ebbfb51c7caf4afc95908394622c527d81f793adb5f4903cec530,10
2326,7397bb0d4042f326f37f56c8b0fde36bd7009d8f1e241950aad6ce262a229b65,15
2734,f4f87ef51d3fb634616b8466d071820c121a4f64eb60ba06cf115ca8a7b31e43,0
2273,390fe0c8817ebbfb51c7caf4afc95908394622c527d81f793adb5f4903cec530,3
2319,41feaa42c48aa8c047bdfd789d7d81204aaf91181150d91e9b50f08b6e2b12e4,0
380,598e90ed3b1a3c5bed4a6d66e089e59ee02f36cf6dd55e787fd83ed568c7d345,21
2319,f7ddda6b31fface1e1625114abe148cfc516736f54389d50da0beb58057195d1,16
2326,003a7eccfd0a59b98c294e07ccdf184805a3f5c6ffb3a42a454a274fbb392111,15
2319,d0e4c098b1d1b2f0760d371e88ab5911c8ca7d4ff7b387aeb6275bdcfdcad13c,0
1999,3d5187a0cdbb224df83dc4eaf6fad3b8ffb0b047e0c96769665dd03feeb87a02,41
953,54091e960be1f0408ea51b2f14fbcc66a4ced6675b444f0826b7624bb1702625,0
2326,b673c4c514636972eb25fcc47e801b2de626df7463851ed26bfefe878d1a4303,27
2319,ae3d3306c39460a8982ac3b92f72f7b7e93f16bf456e0f02361f405ef83da223,9
2273,d634b99ad747d0556941b99e6e0d6de1a2e74dbe9ef278010f71c8f84c778718,3
1908,beb595868c3721bde7d9210d8c513ad7f9bebbb3a5ddf39cfe07225183f8207a,56
2837,09753fbf9ee9ee5e151089778a29a45bf85655004fe00d65e5251c7224afabf3,0
2326,f98ee26be643b45b11094417f5dc222a9f756655c637f7aa69a6bcc8d1bf02a2,15
2319,d2ecc7fae932fd8cf7a0f13155dfdfd57e901d9252e62fa91e711d8d5affdc62,0
2734,f4f87ef51d3fb634616b8466d071820c121a4f64eb60ba06cf115ca8a7b31e43,0
2734,8380e87145cd8dc81f6effc37af51b913ededb4f00d908f8640e2234ae37f6b7,0
2326,4984f80a1e24bcd99d09e601ffa4e6b157d8707c35e2cdc002f80a6317b792e3,15
2319,86dc7ebe1f68aee01a8064674e024a2aa748185ba02967aa17d5a241ce1346a0,0
1585,0d293cdba5a0e600852ab11e6256ca6d72ac3d60d16c10c366a6d3342d06c58a,4
2273,27abc1e3787a0e3fb85235ae1f596bb3a1c040e6d49b37e439f6de4aaab05792,20
2364,ebd3ec66213dfc38c571ef506768e183c828d8f3869ff6fe885d93331f57c144,327
2734,f4f87ef51d3fb634616b8466d071820c121a4f64eb60ba06cf115ca8a7b31e43,0
2326,abd064666ce8e8730425203307a14d3dee03c7af0c8236c46adc7297a1b17026,27
2319,2e4c8831e58f58f7f07a1281e965b07313ae1b11f3e92305d8408798333d8461,3
1572,4ea8a610a173df11df7a38bd00be6fcfb2075b3d5d1eb492cc79ad305e0b9c98,17
2273,d634b99ad747d0556941b99e6e0d6de1a2e74dbe9ef278010f71c8f84c778718,10
2734,8380e87145cd8dc81f6effc37af51b913ededb4f00d908f8640e2234ae37f6b7,0
2319,2fe2a034e829a3828da3d54ac5956095a50bce076617102b90087516b0f68ba7,0
2319,7074e54cbd213fab63e5ca29f771f8505875b9a7317e6b1daca57e00625c9135,0
2273,d634b99ad747d0556941b99e6e0d6de1a2e74dbe9ef278010f71c8f84c778718,20
2326,a78af474a6f92832941ca7af13e97a4db152e69ab66fcd9ace0453f5d94142b4,15
2319,b02a69fedd68ad872d202c59ebb16ce73339c4f6a325962aa7123c9832d33595,3
2319,2b1e2c7b4b6481491cb3d5d7fa90fe9a808386d0fa791ba1f1bb74b87c4b7215,3
2319,8ea5db992fc894c51d646b8c5dd0e6359a52b1903a6d4788b63de2768eb7a2bb,0
1585,d59323157dde20db1adbac703bef4f959f505ae78c1e12c713ecf5083c9fbe7a,9
1585,163ee5bf44d466084f18b53c29b25cfd310b48d227b64c058d29781a345a2f33,9
1916,a5dcde7d1cbc0fcddcf7c25aa378e9b9eba5dcf71558aea5ef04736b4ff046a8,0
2319,9375faffe92e3dc5a79cc0679101e9a8cdabb5e81110b647a9f0390516df76ac,0
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,151
2326,28e735bac8bb3efc999417dd23420e0f520d216f581ac35cc44b165df768e47c,15
2195,6be32b35bf94dd13aff6d8bdbc7176c10720468b1002d5cd0c59f540f2455d87,72
1585,fa1130edc0168b2a667ff8f2e02d445267073c1461cb676dc3da93b0b0c7bdbc,4
2326,7d24b02ec8c4d057d9506dfb08e5040a1477165c93a72360c62c764d7e55a835,15
1585,8919a16a424b446fe42e784b89fa9647ea84d95c9c695e9e83054cb680d0df1e,9
1916,7de374be32f5161b2a348cade97bcad155e22fdba6a1d60fe00dc8660172716a,0
1916,0603b7e20719d2f71dd228411f2226c98cdb362424ba7f813b5e1a9f30f1284e,3
2326,70f79bfa6987c245e21b716dbbcfc13de7780f4b268f0d765251c9f227ae5623,0
2319,8f9f20723b86794650e59d7b09861367a7a2e29af3dba467f4ddd406a7f77622,3
1916,28ad4ef1645a293685e2c2ef9ed83801421712933848c00bd4816632e70ee2bc,3
1916,deb181ac540e60e2a54aa278b9d0b6f71a7c4024a518c35d52c90f2d589a080e,24
2326,a92be9b394cfb2d1f73eb122d572126bd600cb34fe81f1bcb1b8ca1d95c11616,15
2326,7397bb0d4042f326f37f56c8b0fde36bd7009d8f1e241950aad6ce262a229b65,15
2319,8598ea62fadc4927ab5ae1c754f7597419c098a377175737e03ddaf198b03b60,3
2326,003a7eccfd0a59b98c294e07ccdf184805a3f5c6ffb3a42a454a274fbb392111,15
72,ae5f7814529a6aefa9d0be5b40f0e96b14e47adbcbffe082db73b848f7ad0c5d,6
2326,f35e343e8900edfa943d358832b6938d66318b1e99dd25354963a1341e45701f,0
2326,4984f80a1e24bcd99d09e601ffa4e6b157d8707c35e2cdc002f80a6317b792e3,0
2319,523ab0a9d544ec18e7b9b9cad9b2cd78388bf866425eed78fb0ba3fb188e8e28,3
2319,ba29319ba1cec1ede8c14bcc373c062f30af1430d2abb7140766ba001dd6f6b6,0
2326,1b27520b8d22b7ca29168a1432e6bcd5182dc5f32467a04858ab222f0fd1f798,15
2319,38305a396210f0342ef2cc1a49292f7c9b580b2b0ba1159b36496256f2f592d7,3
2326,e78c46cc65f75230736bf64928de17517f86186141efc335976ed4563167c03c,27
1999,845b1699778b6cd28a19f19515346d9fbf24a87e55cac10b040e9b1b3c79d206,22
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,27
1916,109abe0ff0b951650808affbe687b0a80438a4caef1dbe32cd292f2d2f3605e1,0
2326,abd064666ce8e8730425203307a14d3dee03c7af0c8236c46adc7297a1b17026,27
2599,ff48cb22b763e7aeb0738b478a0a574e43198ef31fcacb258ed08929a320282f,15
2319,0cc5546be34db34d2e2fc1d82a357ce34eb805961d84f6e42f32da5aa4176462,3
1585,a29dc56947a9f78cffc7e45e432fed284ce8395737361ae16bf9f8cc3baad584,9
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,336
402,d31cc8517f4581d5d36c04c39ea381b5f4136cacfa132def69ddc21369eba9ee,302
2364,ebd3ec66213dfc38c571ef506768e183c828d8f3869ff6fe885d93331f57c144,330
2319,f8f94a4215ce9d94240006ffd3513cbf94003241246d0d93fdba3f18a43729b6,3
1585,e21efdc9b072f7e4e96304bd8b67ffc920cb5190eaee0f79adc8681aad56b618,14
2319,2fe2a034e829a3828da3d54ac5956095a50bce076617102b90087516b0f68ba7,0
1853,74c4a0903d9c22ed17b1d34dc8afdbe53a2639f96a44cbb84b454fc3b3938410,456
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,265
2319,b210c57e9acd8449df3dc029b97c4a32395f195bd3d5c81e4cfb7c77ebc20071,3
2326,7d24b02ec8c4d057d9506dfb08e5040a1477165c93a72360c62c764d7e55a835,15
2319,7f82c961a904a95a56aaf13cf5f85cd07f0f3f7e0d3757fb510d10ff87eceb5a,0
1913,1abdbdee381e3312919d9468fc63d366828b3a117769b661c3c5357a34990d4e,0
1572,a91984dfcbc23ef3996d680031f82919c9307adba63f4bcd23d9844485005b4a,15
2326,a207c6b91e8aedbca9c99db5833bb252bc50cbebf0ede027b9ccef2af997c8e3,26
2326,7397bb0d4042f326f37f56c8b0fde36bd7009d8f1e241950aad6ce262a229b65,0
2319,8ea5db992fc894c51d646b8c5dd0e6359a52b1903a6d4788b63de2768eb7a2bb,0
2319,b9ec0655f0fd5f1af580733709b7a8760da49dbeef6f2fa3c600ec9fd6a884e5,9
1831,a471f3fa64a027de7cf7aeaef03554c83cfe4906b463e7490a8568baae500c95,9
1913,1abdbdee381e3312919d9468fc63d366828b3a117769b661c3c5357a34990d4e,0
2326,e3c32fd2676ad564c7add76f45518a352019c80dd32cc4ede67b39b43292b1ec,15
2326,93f7b68b4eba4e89464a419554adc19fd25b3397528eab22d2f6b19ee470c0e2,15
2319,32a71ab34605d5c63ad064434204c8d3b5dee1123b240206791a2ec45d9272d6,0
2326,84ccb7dae4939b1c91cae8e80be1dc1f02112b8dc8b27ab9357c1a4fcf042b92,15
2326,b3688b206d14c7b0183c839c79f3b992c1c68dc994c73b76d5963ca772e77609,15
1585,8043ec80811283e0acc7208a82a4f1ef93f1e1882cad51cdd5462dba277a6982,110
2319,9270ac19c7064eb8de81a53f49d7c4e44dbd5c574b87e64f9017bbfbf6aec78f,9
2097,e5746aa4712c3747ea5d00f5d4b39db1a6c81cb1b46ad354cb7c8b84c88e5c94,10
2326,abd064666ce8e8730425203307a14d3dee03c7af0c8236c46adc7297a1b17026,27
2319,4bb94cbf28e5b2496b59035c8fa6dcdbad485b90d6205bfc8a73a613cc8d545e,9
1913,1abdbdee381e3312919d9468fc63d366828b3a117769b661c3c5357a34990d4e,0
2319,5146e9260fbe3a0ebb6b930faabd523b5916c451bc2617cbea9262b5cd187f6e,0
2599,ff48cb22b763e7aeb0738b478a0a574e43198ef31fcacb258ed08929a320282f,15
1913,1abdbdee381e3312919d9468fc63d366828b3a117769b661c3c5357a34990d4e,0
2837,09753fbf9ee9ee5e151089778a29a45bf85655004fe00d65e5251c7224afabf3,0
2273,1ef98a719c43e0c0ff67c58ba64829ee7fd64e3188090518706c58c6d773716e,3
2326,e78c46cc65f75230736bf64928de17517f86186141efc335976ed4563167c03c,27
2097,30b38caf183b18c466a9935d7029e06d210606d82fffeb7470225199d91eed35,9
2319,84de67e4f635664aef9404e08e07fd85384f8fc7bab52b496ba97613abf533be,0
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,1
2273,c6b7dcca93b43b5cb96142d17f7739f2fe8fdecc1ba758db05f5bb6b641460de,68
2599,ff48cb22b763e7aeb0738b478a0a574e43198ef31fcacb258ed08929a320282f,15
1999,bb1d8284502434ef6e0b01917a7e183e49c277a74fe8d951c2040ee993c4b24d,22
2319,2b1e2c7b4b6481491cb3d5d7fa90fe9a808386d0fa791ba1f1bb74b87c4b7215,9
2319,05a4896caa6980359d88e23398599ed0bb27558644fd013729b64103e2e86ede,3
2326,14f819aa0147491a227e48699f93ed94f05ebc6fe4c973ed4cf5eaa49611348b,15
2319,da6aa176210735857f92501c0649cd4797420b3a4182f2e1a09d3b80d1173f58,3
2097,e5746aa4712c3747ea5d00f5d4b39db1a6c81cb1b46ad354cb7c8b84c88e5c94,10
380,598e90ed3b1a3c5bed4a6d66e089e59ee02f36cf6dd55e787fd83ed568c7d345,27
2364,ebd3ec66213dfc38c571ef506768e183c828d8f3869ff6fe885d93331f57c144,169
2319,2fe2a034e829a3828da3d54ac5956095a50bce076617102b90087516b0f68ba7,0
1913,40880d8e47b5079e1ea52e68c34f3ab04bd847ee01af174f3cecb7dcfd886530,0
2319,ae3d3306c39460a8982ac3b92f72f7b7e93f16bf456e0f02361f405ef83da223,3
1966,fd5940f1069c69879c861775a0cad7baf601ef1633f5fcda6cccdcbc39c836f4,402
2326,a92be9b394cfb2d1f73eb122d572126bd600cb34fe81f1bcb1b8ca1d95c11616,15
2319,3271831ae7723f7617f85e921b632fd78071f078086afce69e7e89c0e103e4a4,0
1913,40880d8e47b5079e1ea52e68c34f3ab04bd847ee01af174f3cecb7dcfd886530,0
2326,e3c32fd2676ad564c7add76f45518a352019c80dd32cc4ede67b39b43292b1ec,15
2326,5477491ff034e60d318c9dcf5f5bb3046eeea1ef11ad6503169a3a3876db5d18,27
1913,469e64ae5ecc5e31318a1d9f8a2138192d024e63c13e62c4215f8958b461b113,0
2319,8ea5db992fc894c51d646b8c5dd0e6359a52b1903a6d4788b63de2768eb7a2bb,0
1916,109abe0ff0b951650808affbe687b0a80438a4caef1dbe32cd292f2d2f3605e1,24
1585,163ee5bf44d466084f18b53c29b25cfd310b48d227b64c058d29781a345a2f33,9
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,339
1916,28ad4ef1645a293685e2c2ef9ed83801421712933848c00bd4816632e70ee2bc,17
1916,deb181ac540e60e2a54aa278b9d0b6f71a7c4024a518c35d52c90f2d589a080e,24
2326,93f7b68b4eba4e89464a419554adc19fd25b3397528eab22d2f6b19ee470c0e2,15
1908,beb595868c3721bde7d9210d8c513ad7f9bebbb3a5ddf39cfe07225183f8207a,17
2319,33759ce4828840e9fe0c5f794a764cc6fa0e304abac26bfd55f678c70b5b5e1d,0
2319,c716064676447d0ef8fd9940216e8a3c6c0445fc28e064ee09f4ef5d070ae1dd,0
1913,40880d8e47b5079e1ea52e68c34f3ab04bd847ee01af174f3cecb7dcfd886530,0
1916,35317cffa89cade962c1b1fa4c3d67edb591967a228c2abf4f4513293e484a46,3
1913,469e64ae5ecc5e31318a1d9f8a2138192d024e63c13e62c4215f8958b461b113,0
1916,97ce2f10ad641a0f8549e7a1f1d42361eac649e496e84b402659512440c6c3a6,0
2301,c1856015ab21cf73905f1aef6325ec6b82bb189e0b4e25e063d61f252d434bdf,24
1913,40880d8e47b5079e1ea52e68c34f3ab04bd847ee01af174f3cecb7dcfd886530,0
2273,27abc1e3787a0e3fb85235ae1f596bb3a1c040e6d49b37e439f6de4aaab05792,10
2319,5c378db7975ad0f35b01775318be85d373e404e1e15ec1e237fa7fdc1ff6a5d1,3
2326,1b27520b8d22b7ca29168a1432e6bcd5182dc5f32467a04858ab222f0fd1f798,15
2319,496304ddf7aae43e52c7d2cdbee17c371a1bf88b1f623fdffef685e257c5ecfb,3
2326,03abbf9ecf0f0dd5f32cf28d0a6df755be47d7a7be1f96e9f08d686c00be4af2,15
1585,8043ec80811283e0acc7208a82a4f1ef93f1e1882cad51cdd5462dba277a6982,22
1805,2ef10b8e05077e433cc3d030a8e5b7537a0dca20437cf5f74bfa2841091a72a2,447
2837,ec792b3d060df1d991e4d00a49f46e7b1e2ecdf707d0628ad063cec3921f35df,0
2319,0cf03299ba31f84a9d5a6637cd24118f2459601c47709eefa7bacab0f31b130f,3
1913,469e64ae5ecc5e31318a1d9f8a2138192d024e63c13e62c4215f8958b461b113,0
1585,2684a5a193f3d82e76b4ce5c7f425b3eabde961960d7b34949620d439346362b,4
2319,5146e9260fbe3a0ebb6b930faabd523b5916c451bc2617cbea9262b5cd187f6e,0
1916,13ca6241bbb47e07d89e10709393bdfbbc1341ed16f0450fc903ceb68f5927f3,20
72,4d714fc67d1ee986842f90f4aa26792942ae92339f617c72c383b99ed39f9ab8,51
1585,8919a16a424b446fe42e784b89fa9647ea84d95c9c695e9e83054cb680d0df1e,3
2319,531bbc9f034a6bbf6445a2e10c3f0f5b48ffa0805a4208d6a585b602c9ca80f1,0
2319,c3177e9b17c2e1cf2b092fe13c6e14d0980aaa7d62a7a736f34efa7a252ca888,3
2326,003a7eccfd0a59b98c294e07ccdf184805a3f5c6ffb3a42a454a274fbb392111,15
2364,ebd3ec66213dfc38c571ef506768e183c828d8f3869ff6fe885d93331f57c144,161
2326,84ccb7dae4939b1c91cae8e80be1dc1f02112b8dc8b27ab9357c1a4fcf042b92,0
2326,e3c32fd2676ad564c7add76f45518a352019c80dd32cc4ede67b39b43292b1ec,15
2243,7662728d3f54e346930710ee57b0595d731abb3a3eab86a3124f40fec36abb25,15
2319,b02a69fedd68ad872d202c59ebb16ce73339c4f6a325962aa7123c9832d33595,9
1916,64e54a8fe14da939b5bd634c8ce8e0d7c72c37c72c0703d89cd15bed4601f7bf,11
2319,9270ac19c7064eb8de81a53f49d7c4e44dbd5c574b87e64f9017bbfbf6aec78f,3
2326,a92be9b394cfb2d1f73eb122d572126bd600cb34fe81f1bcb1b8ca1d95c11616,15
2319,d3e6c6c05ba5cf0c38f0f6b1a67e4072ffe8050a13e58795048ba1a9634a3e4b,0
1916,a5dcde7d1cbc0fcddcf7c25aa378e9b9eba5dcf71558aea5ef04736b4ff046a8,24
2205,d78e532f10b7d2bbd54427dea7b66d4762dc8aa8266070636287a2651cf8db25,15
1585,163ee5bf44d466084f18b53c29b25cfd310b48d227b64c058d29781a345a2f33,9
72,894c762a321b15f8a8ef217f6b272e020bf3b5cf764955f421c1d230dc9c2a1f,6
2319,0cc5546be34db34d2e2fc1d82a357ce34eb805961d84f6e42f32da5aa4176462,0
380,716e847e4590be095fa7e4b6f762632555404e9ccbd9d9ab5b2e5ee4110ee03f,22
2319,71b5fa0647f1155e11f160a26820b0838806efd384c9a0a441a0c5cf9d494bb4,0
2326,f1def64a7346e9dd5f2980fcc15a7fc089b4d96256e9b1cf00f40676246cd69e,15
1908,4c1b6bdc89a6f24d517bb977f9f8264a3880c376a81cea22186d7dce710547d4,10
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,24
2326,8ffdbf492ecafc2415c039ee9d6027ccdebe83115aa5b4a1765723cc658cd869,15
2319,f8f94a4215ce9d94240006ffd3513cbf94003241246d0d93fdba3f18a43729b6,9
2319,294e3a7541289eb36e8f68de90e9d7686891cab677096e308fc43a0f556f3cf3,0
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,24
2319,9227c300350927954c348c1d11ed426a2927d651c861c7755e7b35b515fc68ae,8
2273,64eb20ccf1ef0c143993984c4e2b50a48e0f3f8628d1b1c37864338f42fc85dc,172
2319,ab69a1ca3fd18cf6c36d373da09935b8ff4eb3f240c2a30ba6d8a1ede2069989,24
